申请时间,用户ID,认证年,认证月,认证日,身份证是否存在,是否认证,是否电话认证,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数
2017/3/7 13:20,A835408067456844502,2016,5,31,1,1,1,280,1,1,0,0,32,307.6,76.9,57.3789159,4,5
2017/3/11 21:27,A626152320946728108,2015,9,14,0,1,1,544,4,0.33333333,0.66666666,1,35,83778.4,2094.46,2427.75197,2,2
2017/4/27 16:53,A619091828457448327,2016,5,8,0,1,0,354,1,0,1,1,42,938.6,234.65,230.673354,2,4
2017/3/30 15:42,A484681338258587340,2016,4,3,0,1,0,361,2,1,0,1,50,12151.68,607.584,1208.47217,2,3
2017/3/23 12:04,A345397462658086295,2016,7,2,1,1,1,264,2,1,0,0,58,1935.9,96.795,110.413712,4,4
2017/3/13 10:56,A603979287194786762,2015,3,7,1,1,0,737,4,0.5,0.5,0,46,20621.06,206.2106,959.951773,2,1
2017/2/13 13:35,A445415665117718366,2015,12,9,1,1,0,432,2,0.5,0.5,1,58,687.39,32.7328571,27.8957443,2,3
2016/7/18 5:51,A753566933154183971,2016,10,26,0,1,1,-100,1,1,0,1,58,255,85,81.9023809,3,3
2017/1/21 13:39,A943051461647912864,2016,11,9,1,1,1,73,1,1,0,1,34,902,180.4,80.6492405,4,5
2017/4/20 19:38,A321980253152056210,2017,8,14,0,1,1,-116,1,0.5,0.5,0,26,10377.36,76.3041176,298.740185,2,4
2017/3/12 16:13,A213932108950001317,2016,12,25,1,1,1,77,1,1,0,1,28,288,144,134.350288,3,3
2017/2/18 13:06,A650498943670018671,2016,10,29,0,1,0,112,1,1,0,1,36,34543.3,566.283606,515.510388,3,5
2016/8/27 20:42,A955257734645415190,2016,3,29,1,1,0,151,1,1,0,1,35,22209.98,528.809047,1380.65928,1,2
2017/4/21 20:56,A263768886994168906,2017,5,20,0,1,0,-29,1,1,0,0,28,10519.4,618.788235,1411.51741,5,3
2017/3/25 23:49,A893749838615000308,2017,7,19,0,1,0,-116,1,1,0,1,29,869.9,434.95,601.111474,4,1
2016/4/20 14:10,A165350037240862419,2017,2,12,0,1,0,-298,3,0.4,0.6,0,44,4554.8,146.929032,230.427761,3,1
2017/3/11 22:17,A771042891198588456,2016,12,21,1,1,1,80,2,1,0,0,41,29.94,14.97,7.05692567,2,3
2016/12/14 1:13,A585020878481157736,2016,4,26,0,1,0,232,4,0.4,0.6,0,55,4109.45,216.286842,193.764646,2,2
2016/5/1 12:33,A770010172414172611,2017,6,8,0,1,0,-403,2,0.5,0.5,1,30,12698.8,276.060869,484.542623,1,4
2017/3/9 0:56,A609456409561983458,2016,8,21,1,1,1,200,1,1,0,1,50,18520.79,324.926140,953.333192,2,4
2017/2/20 11:06,A883590829089009396,2017,2,8,0,1,1,12,2,0.5,0.5,0,63,200.4,66.8,59.6965660,5,4
2017/4/26 10:22,A492921551037683466,2016,1,30,0,1,1,452,1,1,0,0,44,17988.5,165.032110,211.933165,2,2
2017/3/4 15:05,A936029968730131355,2015,12,17,0,1,0,443,3,0.5,0.5,0,47,20258,2894,2590.25063,4,2
2017/3/4 22:24,A711751778625779680,2016,8,19,0,1,0,197,3,1,0,0,30,371.36,92.84,97.6482435,2,2
2016/10/1 22:58,A138073453630197351,2016,12,15,0,1,1,-75,1,0,1,0,25,1982,180.181818,79.9960226,2,1
2016/5/1 6:54,A980271658656577391,2016,7,6,1,1,1,-66,1,1,0,1,64,5201,200.038461,339.524901,1,1
2017/4/24 16:29,A920075094137233102,2017,3,24,1,1,1,31,2,1,0,0,47,3683,920.75,1390.56712,3,3
2017/3/4 14:59,A136633027641196616,2016,11,12,0,1,1,112,1,0.5,0.5,0,37,154,77,31.1126983,4,5
2017/4/4 15:52,A450203811934519606,2016,1,27,1,1,0,433,3,0.33333333,0.66666666,1,54,59336.95,1023.05086,1918.65520,2,3
2017/4/12 11:59,A326168928867111009,2016,10,17,1,1,0,177,3,0.5,0.5,0,40,2861.2,317.911111,889.009858,3,1
2016/6/30 1:23,A586613565457158663,2017,8,16,0,1,0,-412,3,0.66666666,0.33333333,1,39,32,6.4,4.92950301,3,2
2017/3/16 18:19,A995942207019947489,2017,7,24,0,1,0,-130,3,0.33333333,0.66666666,0,27,6891.6,246.128571,331.522867,2,3
2017/1/17 15:28,A284018239840056221,2016,4,9,1,1,0,283,3,0.33333333,0.66666666,1,28,16248,451.333333,513.213312,2,1
2017/4/30 18:15,A591678719532057762,2016,5,7,1,1,0,358,2,1,0,0,65,37494.3,3749.43,2294.38355,1,5
2016/11/26 15:27,A441386657447426919,2016,4,3,0,1,1,237,4,0.6,0.4,0,40,17205,1433.75,1084.20252,2,4
2017/3/29 7:44,A742824964189756952,2017,8,5,0,1,1,-129,3,0.33333333,0.66666666,0,49,12780.98,241.150566,469.898338,4,2
2016/12/12 12:29,A710625561062564731,2016,1,28,1,1,0,319,2,1,0,0,25,15416,280.290909,541.811872,3,1
2017/3/21 9:05,A683679715758764853,2016,12,19,0,1,1,92,1,1,0,0,62,5597,1865.66666,378.593889,4,4
2017/3/15 13:41,A284060144732773908,2017,4,28,0,1,1,-44,1,1,0,0,25,8712,1244.57142,519.153752,5,5
2017/4/17 11:07,A372792100974560407,2016,12,5,1,1,1,133,1,0.5,0.5,1,39,6214.5,230.166666,487.110275,2,1
2017/3/20 3:18,A384391610886739098,2016,11,18,1,1,1,122,1,1,0,0,33,643.76,80.47,81.4457519,1,2
2017/2/20 11:34,A439388630154086835,2017,9,14,0,1,1,-206,3,0.66666666,0.33333333,0,49,12976.7,926.907142,2126.53015,2,2
2017/3/7 15:05,A598670209658619717,2016,8,3,0,1,1,216,2,1,0,1,52,14848.7,928.04375,1534.14791,2,5
2017/4/30 22:07,A452091083005780462,2016,11,22,0,1,0,159,2,0.5,0.5,0,63,6650.7,302.304545,1137.10086,3,3
2017/3/13 10:55,A616635165673059243,2016,8,10,1,1,0,215,3,0.66666666,0.33333333,1,31,550,137.5,136.402590,1,4
2017/2/4 6:58,A357002208177302826,2016,9,13,0,1,1,144,1,1,0,0,59,4391.8,146.393333,127.226360,4,2
2016/8/25 9:54,A651995504221611191,2017,6,16,1,1,1,-295,2,1,0,0,38,6400.56,800.07,1146.14885,3,2
2017/4/5 22:03,A875437841725103059,2016,7,16,0,1,0,263,1,1,0,1,48,7398,3699,1555.63491,5,2
2017/3/5 16:53,A184855094261428587,2017,6,16,0,1,0,-103,6,0.42857142,0.57142857,1,52,16650.8,241.315942,602.364224,5,5
2017/4/4 12:48,A191745836950453545,2016,12,21,0,1,0,104,1,1,0,0,46,3850.6,481.325,514.15554,5,5
2017/4/2 13:24,A938879038614198761,2016,11,17,0,1,0,136,1,1,0,0,41,7937,2645.66666,2170.83701,5,5
2017/3/6 21:51,A395202185571450262,2016,10,3,0,1,0,154,2,0.5,0.5,1,52,608.6,101.433333,158.805232,2,1
2017/3/11 10:22,A240595403196159511,2017,6,21,1,1,0,-102,3,0.66666666,0.33333333,1,62,5268.82,119.745909,127.349316,5,3
2017/3/26 12:38,A878128514890531371,2016,7,14,0,1,0,255,2,0.5,0.5,1,32,1493.8,149.38,70.8214311,4,2
2016/3/28 9:23,A288601614040720630,2016,3,20,0,1,1,8,3,0.25,0.75,1,27,9547,4773.5,161.927452,2,5
2017/4/4 13:29,A430639619187027629,2017,5,17,1,1,0,-43,2,0.5,0.5,0,56,4081.95,226.775,310.141457,4,4
2016/8/27 8:30,A626730948125885195,2017,8,3,0,1,1,-341,8,0.44444444,0.55555555,0,54,33003.5,330.035,1044.77400,3,3
2016/4/20 6:49,A696203576447493280,2016,3,13,0,1,0,38,7,0.4,0.6,1,35,1136.28,75.752,120.284003,1,2
2017/4/8 3:41,A834168351818068234,2016,10,31,1,1,0,159,2,1,0,0,46,5317.35,265.8675,436.465686,4,5
2017/3/22 22:30,A787027436442280231,2016,7,6,1,1,0,259,1,1,0,1,50,23936.74,249.341041,700.035717,2,5
2017/3/7 18:17,A895465242878515385,2017,6,11,0,1,0,-96,4,0.5,0.5,1,65,2,1,0,3,4
2016/12/5 16:25,A987675980299075918,2017,6,21,1,1,0,-198,3,0.6,0.4,1,25,17614.1,503.26,1237.25103,5,1
2016/6/23 23:58,A359821721573313911,2017,6,25,0,1,1,-367,7,0.28571428,0.71428571,1,49,42614.4,434.840816,1037.62559,1,2
2017/4/11 10:04,A487606189651692026,2016,8,21,0,1,0,233,3,0.66666666,0.33333333,0,59,22029.3,881.172,1759.49577,1,5
2016/7/2 21:33,A478685860019889226,2016,1,4,0,1,1,180,2,0.5,0.5,0,25,24206.7,691.62,1550.39707,2,2
2017/4/5 19:01,A315236863634048854,2016,10,11,0,1,1,176,1,1,0,1,32,314,157,11.3137085,1,1
2016/4/15 11:54,A768783707218428818,2015,11,8,1,1,0,159,4,0.8,0.2,0,40,54730.1,1824.33666,2188.45094,4,5
2017/4/7 23:02,A630423958501109083,2016,9,20,0,1,1,199,1,1,0,0,41,1749.92,32.4059259,22.1848871,5,4
2017/3/4 15:02,A499627277434714014,2015,5,23,0,1,0,651,2,1,0,0,51,23547.4,1962.28333,2407.78169,3,3
2016/4/22 14:24,A388871158866182793,2017,5,24,0,1,1,-397,10,0.41666666,0.58333333,1,41,5915.23,98.5871666,297.454551,3,5
2016/5/6 11:01,A484488572265129393,2016,8,30,1,1,1,-116,2,0.66666666,0.33333333,1,33,53546.6,3149.8,3409.35861,3,5
2017/3/30 13:56,A635905993494734985,2017,8,7,0,1,0,-130,2,1,0,0,40,13646.9,758.161111,1444.81683,3,5
2016/5/17 15:26,A347976737759978081,2015,11,14,1,1,0,185,3,0.75,0.25,1,43,25679.1,503.511764,855.050892,2,4
2016/12/21 15:45,A434970836794892922,2015,11,5,1,1,1,412,1,1,0,0,27,17377.1,423.831707,602.816930,4,1
2017/4/6 18:42,A779285391401937558,2016,2,8,1,1,0,423,2,0.5,0.5,1,52,611.17,50.9308333,30.1673868,1,1
2017/3/7 16:34,A651495260527476126,2016,6,15,0,1,1,265,2,0.5,0.5,0,26,1400.9,175.1125,83.6751445,1,3
2017/4/5 19:41,A885729431259703597,2017,1,3,0,1,0,92,1,0.5,0.5,0,47,1224.8,111.345454,67.6116168,3,3
2016/11/26 13:58,A922356817914596117,2017,5,31,0,1,1,-186,3,0.75,0.25,0,38,10113.15,374.561111,1205.92904,4,5
2017/3/9 8:40,A986125912508029895,2017,6,22,1,1,0,-105,3,0.25,0.75,1,60,33473.9,1394.74583,1858.46012,5,3
2017/3/13 14:29,A895840928292512871,2016,9,8,1,1,1,186,3,0.66666666,0.33333333,1,29,2745,228.75,210.262517,5,4
2017/4/28 11:35,A377487857191405595,2017,10,1,1,1,1,-156,3,0.66666666,0.33333333,0,59,1257.33,83.822,130.379623,3,2
2017/3/7 15:09,A514406600458753317,2016,11,6,1,1,0,121,2,0.5,0.5,1,37,3155.7,116.877777,303.040181,1,2
2017/3/4 17:28,A704557823484922460,2016,12,26,0,1,0,68,1,0.5,0.5,0,64,3018.8,167.711111,139.247679,1,2
2017/4/1 17:39,A232085097857938181,2016,4,29,0,1,1,337,1,1,0,0,43,409.7,81.94,54.7225090,4,1
2016/12/24 11:23,A530599506962546943,2016,12,1,1,1,1,23,1,1,0,0,30,5253.4,164.16875,158.108881,3,4
2016/12/21 10:49,A689065381159647676,2015,10,1,0,1,0,447,5,0.14285714,0.85714285,0,44,12563,2093.83333,1770.93776,3,5
2017/2/20 15:49,A131259336012241883,2017,8,1,1,1,1,-162,2,0.66666666,0.33333333,1,53,1444,361,435.287644,4,4
2017/3/26 13:29,A832562665601221128,2017,7,14,1,1,1,-110,2,0.33333333,0.66666666,1,26,19600.6,593.957575,1450.91713,3,1
2016/5/26 18:44,A457839090387746786,2016,10,21,0,1,0,-148,1,1,0,0,57,450.9,40.9909090,13.3199440,5,4
2016/4/27 5:01,A946386417429775437,2015,2,15,0,1,0,437,4,0.75,0.25,1,56,2547.95,84.9316666,204.526243,1,2
2017/4/21 21:35,A521377339238323879,2017,8,16,1,1,1,-117,5,0.8,0.2,1,29,14279.09,144.233232,554.135213,4,2
2017/3/6 16:25,A681039007397080676,2015,12,15,1,1,1,447,5,0.6,0.4,1,57,25259.1,485.751923,1169.69958,2,4
2016/5/7 20:00,A694164848911715015,2016,11,9,0,1,1,-186,1,1,0,1,52,515.9,128.975,61.9564564,3,2
2016/7/8 16:46,A550658125480533704,2016,9,8,1,1,1,-62,1,0.5,0.5,0,37,2398,1199,0,1,3
2017/3/4 8:36,A728707230510828916,2016,8,1,1,1,0,215,1,0.5,0.5,1,61,423.04,52.88,51.3590971,5,2
2017/3/15 9:43,A230308206852272250,2017,1,6,0,1,1,68,2,1,0,1,42,7500.1,122.952459,133.984060,5,4
2016/9/7 18:43,A724085149143513100,2015,7,21,0,1,0,414,1,1,0,0,49,974.8,162.466666,226.588849,2,1
2016/4/19 14:25,A740995724429882060,2015,9,4,1,1,1,228,3,0.5,0.5,0,53,352.6,117.533333,32.4477015,3,3
2017/4/30 22:07,A275666538886634019,2016,11,22,0,1,1,159,2,0.5,0.5,1,63,6650.7,302.304545,1137.10086,4,2
2017/4/22 13:47,A528757135440006165,2017,9,26,1,1,0,-157,4,0.28571428,0.71428571,0,49,2759.3,137.965,100.088146,1,4
2017/3/6 13:35,A538380219575180444,2017,8,13,1,1,0,-160,7,0.66666666,0.33333333,1,42,93299.18,480.923608,1021.23979,4,1
2017/3/5 10:47,A356652427972998052,2017,6,23,0,1,0,-110,5,0.44444444,0.55555555,1,57,113.6,28.4,37,2,5
2017/3/7 15:38,A612180148772192309,2017,5,31,0,1,0,-85,2,0.5,0.5,1,40,5628.72,375.248,519.183777,4,5
2017/3/4 20:05,A931563712683295939,2016,7,19,1,1,0,228,1,0,1,1,43,367.8,52.5428571,39.8875025,5,1
2017/3/5 11:53,A448175824210964634,2016,8,21,0,1,0,196,1,1,0,0,49,12044,4014.66666,3331.68626,1,1
2017/3/9 14:57,A127878147077406567,2016,10,22,0,1,0,138,1,1,0,1,51,5204.3,306.135294,515.164547,2,3
2016/6/26 1:22,A385760125708591713,2015,10,10,0,1,1,260,3,0.5,0.5,0,50,37943.2,244.794838,711.019641,5,5
2017/3/5 13:15,A637728661114425337,2015,5,11,1,1,0,664,6,0.28571428,0.71428571,1,45,94624.07,347.882610,996.510451,5,3
2017/3/17 0:03,A661433330421173539,2016,6,2,1,1,1,288,2,0.5,0.5,1,44,4934.3,176.225,596.143188,3,2
2017/2/24 18:31,A984221505380109292,2016,9,23,1,1,1,154,3,0.33333333,0.66666666,1,28,20184.6,315.384375,684.058985,4,2
2017/1/7 23:14,A969525076781426316,2016,12,24,0,1,1,14,3,0.33333333,0.66666666,1,34,1315.2,119.563636,112.451147,4,3
2017/3/29 15:10,A525823903075183192,2016,2,15,0,1,0,408,3,0.75,0.25,1,61,50103.83,759.148939,1522.38028,2,2
2017/3/6 12:31,A425330942058030286,2016,10,19,0,1,0,138,2,0.5,0.5,0,33,3275.5,409.4375,668.892850,2,5
2017/3/4 20:57,A988771912607310469,2016,7,19,0,1,0,228,1,1,0,0,36,6655,2218.33333,2247.46175,5,4
2017/4/20 19:38,A467851290517927221,2017,8,14,1,1,0,-116,1,0.5,0.5,1,39,10377.36,76.3041176,298.740185,2,5
2017/4/28 13:40,A534624739391178706,2017,8,18,0,1,0,-112,4,0.6,0.4,0,59,36979,1848.95,2156.7624,2,5
2017/4/20 21:12,A151267926229256275,2017,2,5,0,1,0,74,1,1,0,0,53,9168.58,158.078965,477.613572,1,5
2017/3/7 10:33,A812584548157241957,2015,9,24,1,1,1,530,2,0.5,0.5,0,58,1604.58,100.28625,90.2975929,5,5
2017/4/14 17:29,A300925332802986049,2017,2,6,1,1,0,67,1,1,0,1,36,1317,439,581.877134,1,2
2016/4/27 5:01,A860356144305889142,2015,2,15,0,1,1,437,4,0.75,0.25,0,25,2547.95,84.9316666,204.526243,1,5
2016/4/6 12:23,A751350064406850743,2017,9,4,0,1,0,-516,2,0.33333333,0.66666666,0,46,12584,209.733333,581.006552,2,3
2017/3/8 17:53,A158356925747339197,2016,6,11,0,1,0,270,2,0.5,0.5,0,62,1992.3,199.23,139.502115,5,1
2016/8/27 1:02,A257927077241429710,2016,12,10,0,1,0,-105,1,1,0,1,49,237.8,118.9,27.0114790,5,2
2017/4/2 8:58,A381582548080103853,2017,2,5,1,1,0,56,2,0.5,0.5,1,27,142.9,35.725,37.3599942,5,3
2017/3/23 14:54,A419384057566896711,2017,1,20,1,1,1,62,1,1,0,1,26,1202.9,120.29,82.0854358,4,3
2017/3/21 13:45,A184962442898588133,2015,10,30,1,1,1,508,2,0.5,0.5,0,58,12195.2,259.472340,411.052131,4,3
2017/3/17 17:57,A874232741881559435,2016,9,1,1,1,0,197,1,1,0,0,34,14784.55,869.679411,2104.02883,1,2
2016/4/9 9:50,A559572643078766129,2017,7,11,1,1,0,-458,2,0.66666666,0.33333333,1,59,3833.4,383.34,618.243312,4,4
2017/4/24 23:38,A510031690563882889,2017,4,11,1,1,0,13,1,1,0,1,56,1612.4,115.171428,47.1184992,1,2
2017/4/22 20:05,A759828091364247388,2017,6,3,1,1,0,-42,3,0.4,0.6,1,42,4422.3,130.067647,266.989876,5,2
2017/3/22 13:33,A536277145014712849,2016,10,15,0,1,0,158,2,0,1,1,26,1990.3,124.39375,61.2232251,5,5
2017/3/28 21:16,A213996404953045063,2015,9,12,0,1,1,563,2,0.5,0.5,1,44,1223.9,611.95,830.214071,2,4
2017/3/4 13:48,A823607218022870216,2016,8,20,0,1,0,196,2,1,0,0,62,20463.14,249.550487,413.538277,1,1
2017/3/4 13:20,A666790550806640227,2017,1,19,1,1,1,44,2,1,0,1,56,586.85,117.37,110.101235,1,5
2017/4/15 20:37,A450134996050000995,2017,6,18,0,1,0,-64,2,0.5,0.5,1,29,23265,930.6,1884.01559,4,5
2016/7/22 11:25,A623011537995394710,2016,7,17,0,1,0,5,2,0.5,0.5,0,40,149.7,74.85,35.2846283,4,2
2016/8/27 1:08,A707596398886135246,2016,8,18,1,1,1,9,2,1,0,1,38,9668.1,878.918181,1185.29932,5,5
2016/4/6 20:01,A902802625058666748,2016,7,5,1,1,1,-90,1,1,0,0,36,17182,1321.69230,2138.72857,2,2
2016/7/30 2:28,A186618369485928247,2016,7,28,1,1,0,2,1,1,0,1,52,1489.25,148.925,99.6225801,5,2
2017/4/4 23:08,A201528601001824085,2016,11,19,1,1,0,136,1,1,0,0,61,24.72,12.36,8.73983981,4,5
2017/4/10 15:08,A473944449582812462,2016,8,14,0,1,1,239,1,1,0,1,49,3389.93,178.417368,170.405682,5,3
2017/3/30 12:28,A118021997945907298,2017,6,18,1,1,1,-80,1,1,0,1,25,5062.74,136.830810,253.435261,1,3
2016/10/18 11:11,A965570410916897324,2015,9,11,0,1,1,403,3,0.4,0.6,0,30,49099.11,463.199150,1162.56842,4,2
2016/12/31 13:31,A361737974013428259,2016,9,18,1,1,1,104,1,0.5,0.5,0,35,797,265.666666,70.2376916,2,3
2016/4/20 23:22,A384041721237447602,2017,8,11,1,1,0,-478,4,0.4,0.6,1,30,8982.44,299.414666,466.506005,3,5
2016/12/28 22:35,A267487025683610240,2016,10,3,0,1,1,86,3,0.66666666,0.33333333,1,51,33321.02,793.357619,1866.70992,1,5
2017/4/1 11:30,A249339551162625445,2017,2,9,1,1,0,51,1,1,0,0,48,495.4,123.85,127.25037,3,4
2017/4/24 12:50,A942209742596117681,2017,8,14,0,1,0,-112,2,0.33333333,0.66666666,0,44,44886.55,287.734294,834.265888,2,4
2016/11/5 15:39,A912605730250386557,2016,4,12,1,1,0,207,5,0.66666666,0.33333333,1,62,18205.5,1517.125,2012.88962,1,4
2016/9/13 19:38,A724223992729770052,2016,8,25,0,1,0,19,2,0,1,1,39,6030.88,301.544,615.919997,5,5
2017/1/12 16:59,A540521471619824659,2016,12,26,0,1,1,17,3,0.66666666,0.33333333,1,54,13296,3324,350,2,2
2017/3/8 21:02,A235432754441201320,2016,11,2,0,1,0,126,4,0.75,0.25,1,35,10554,3518,2911.57740,3,2
2016/9/2 16:39,A284612994451986662,2017,9,28,0,1,1,-391,4,0.57142857,0.42857142,1,62,4540.02,412.729090,961.097080,5,3
2017/4/6 18:47,A303830579808004000,2017,6,16,0,1,1,-71,2,0.5,0.5,0,53,2398,1199,0,3,5
2017/3/14 14:18,A388561512397266504,2015,9,22,1,1,0,539,3,0,1,1,62,1749.06,349.812,537.681229,1,2
2017/4/24 13:25,A770436528384788595,2016,10,13,0,1,0,193,2,1,0,0,32,972.15,108.016666,46.8123781,5,2
2017/2/22 17:49,A273405625346411584,2017,9,17,1,1,1,-207,4,0.8,0.2,1,43,24055.41,253.214842,358.834809,5,1
2016/8/27 8:19,A963546741403094887,2017,8,20,1,1,0,-358,3,0.4,0.6,1,56,2545.76,87.7848275,125.978979,3,2
2017/3/21 19:30,A742326004230060944,2014,11,7,1,1,0,865,6,0.375,0.625,1,39,15695.91,270.619137,413.258459,3,1
2017/3/11 23:23,A232199071507659362,2017,2,15,1,1,1,24,1,1,0,1,36,2198,1099,0,4,2
2017/4/4 23:41,A492207216756261872,2016,8,21,1,1,1,226,2,1,0,1,33,698,349,212.132034,4,1
2017/4/24 13:16,A108871954951542166,2015,6,8,1,1,0,686,2,0.25,0.75,0,32,51.1,25.55,6.29325035,4,1
2016/12/22 12:52,A713415696649434056,2015,8,21,1,1,1,489,2,0.5,0.5,1,32,4831.9,134.219444,267.630163,5,2
2016/8/1 10:35,A766706788881622625,2016,8,6,1,1,0,-5,1,1,0,1,37,1296.88,81.055,72.1416024,3,3
2017/3/3 11:55,A661199550101575289,2017,4,3,0,1,1,-31,2,0.66666666,0.33333333,0,35,9468,556.941176,759.512629,1,3
2017/3/4 23:42,A439051037197852746,2017,5,25,1,1,0,-82,2,0.66666666,0.33333333,0,36,8283.3,1380.55,1164.74909,3,3
2017/4/17 11:54,A747182279958796866,2016,12,29,1,1,0,109,1,1,0,1,50,7732.8,702.981818,1343.45789,3,1
2017/4/25 10:53,A937326736659768694,2017,7,11,1,1,0,-77,4,0.5,0.5,1,28,2448.2,174.871428,121.065465,2,2
2017/2/16 23:43,A800875399951368082,2017,1,27,1,1,0,20,2,1,0,0,40,596,119.2,29.8026844,1,3
2017/3/4 14:17,A848064278567728519,2017,6,8,1,1,0,-96,2,1,0,1,32,21684.24,570.637894,1014.89721,4,2
2017/3/10 19:57,A381217979839064155,2017,6,18,0,1,1,-100,2,0.5,0.5,0,35,236.9,78.9666666,59.0500070,5,1
2016/5/27 10:57,A885842454176440779,2017,2,12,0,1,1,-261,1,1,0,0,33,620.62,77.5775,50.5385798,1,1
2017/4/14 13:29,A257220480354875699,2016,6,1,0,1,0,317,1,1,0,1,57,1294,323.5,510.796436,5,1
2017/3/6 23:00,A164064699328039074,2017,7,31,1,1,0,-147,2,1,0,1,53,17211.61,465.178648,1313.05410,5,4
2017/3/5 12:54,A648417526518615576,2016,5,24,0,1,0,285,1,1,0,0,62,2897,965.666666,152.752523,2,3
2016/5/18 15:56,A383990146128999068,2015,7,9,1,1,0,314,4,0.25,0.75,1,60,16937.97,260.584153,874.727445,5,3
2017/3/4 14:38,A535516891771114209,2017,2,9,1,1,0,23,1,1,0,1,47,236.44,59.11,29.4713714,1,1
2017/2/19 14:52,A669026943828028788,2015,10,12,1,1,1,496,4,0.6,0.4,0,43,17991.7,408.902272,930.422361,4,2
2016/3/31 14:13,A708235750347443710,2015,7,24,1,1,0,251,2,0.5,0.5,1,39,37481.46,1874.073,2023.66450,2,4
2017/1/11 14:41,A980947812969223038,2015,11,30,1,1,1,408,2,0.5,0.5,0,48,4586.7,305.78,646.938386,3,1
2016/4/6 15:28,A515384719240058437,2017,8,10,1,1,0,-491,3,0.66666666,0.33333333,1,26,14600.5,2433.41666,2144.34093,3,2
2017/4/30 10:25,A417576486433343014,2017,8,1,1,1,1,-93,2,1,0,0,52,10371.69,220.674255,1159.83623,5,3
2017/4/30 14:46,A567286312777710870,2017,1,25,0,1,1,95,4,0.4,0.6,0,53,24347.7,716.108823,1512.79959,5,5
2017/4/17 10:26,A905087150961426605,2017,1,16,0,1,0,91,1,1,0,1,60,4818,1606,2488.60342,5,2
2017/2/28 18:41,A851619240309021726,2017,2,21,1,1,0,7,1,1,0,1,38,2097,1048.5,494.26764,3,4
2016/9/25 16:20,A789120714593111251,2015,4,23,0,1,1,521,6,0.33333333,0.66666666,1,53,7143.44,162.350909,187.163126,1,4
2017/3/5 15:16,A444374223337902485,2017,1,6,1,1,1,58,1,1,0,1,47,85.9,28.6333333,4.50592202,3,5
2017/3/12 9:12,A479383761714641732,2016,7,27,1,1,1,228,2,1,0,0,27,546.9,136.725,148.500176,3,3
2017/4/2 22:37,A890169483564631677,2017,8,21,1,1,0,-141,4,0.6,0.4,1,46,31146.7,587.673584,1339.35118,5,4
2017/3/22 15:15,A481041496829705320,2016,8,7,1,1,0,227,1,1,0,1,42,12875,6437.5,3307.13841,5,5
2017/3/13 22:37,A227826992951134389,2017,7,5,0,1,0,-114,3,0.66666666,0.33333333,1,39,17352.24,340.24,409.393219,5,3
2017/2/16 9:29,A399960380740379140,2017,2,19,0,1,1,-3,3,1,0,1,33,1234,411.333333,336.295009,2,1
2016/12/25 23:40,A819929650153658323,2016,12,22,0,1,1,3,1,1,0,1,58,4112.8,316.369230,490.365140,3,4
2016/7/8 15:02,A507436572387371899,2016,4,18,1,1,0,81,2,0.66666666,0.33333333,0,42,54826.3,961.864912,1597.78736,2,1
2017/4/5 10:56,A129991909615475092,2016,8,13,1,1,0,235,1,1,0,0,29,992634,141804.857,371822.339,1,5
2017/4/21 9:59,A977541312184918342,2016,10,13,0,1,0,190,1,1,0,1,57,11158.9,507.222727,743.613629,3,2
2017/1/6 18:21,A411747708433917775,2015,4,3,0,1,1,644,8,0.3,0.7,0,47,16730.61,217.280649,653.065495,5,2
2017/4/6 21:36,A235950177868472847,2017,3,9,0,1,0,28,3,0.66666666,0.33333333,1,42,6049,241.96,62.1084267,3,5
2017/4/11 16:21,A586102726891065577,2016,12,7,0,1,1,125,1,1,0,0,51,2212,368.666666,185.214110,3,2
2016/8/27 11:38,A386862492563442082,2017,4,20,0,1,1,-236,1,1,0,0,48,333.6,111.2,49.1784505,5,1
2017/3/15 0:29,A136349895750262545,2016,9,10,0,1,0,186,3,0.33333333,0.66666666,0,51,3237.6,809.4,864.864274,3,4
2017/4/27 18:28,A947541733710309522,2017,2,7,0,1,1,79,1,1,0,1,37,140.8,35.2,5.72945605,3,4
2017/1/13 12:02,A620463659947899097,2017,7,19,1,1,0,-187,7,0.09090909,0.90909090,1,45,23617.35,638.306756,809.214182,2,1
2016/7/8 16:46,A875195213411428523,2016,9,8,1,1,1,-62,1,0.5,0.5,1,30,2398,1199,0,3,2
2016/11/30 11:50,A518878344349353535,2016,9,2,0,1,1,89,1,0,1,0,51,2888,1444,1633.41666,4,4
2017/4/25 22:03,A143183065878613558,2016,6,1,0,1,0,328,3,0.66666666,0.33333333,0,28,11680.56,530.934545,1235.70849,4,5
2017/4/12 14:26,A894900013711992664,2016,5,10,0,1,0,337,1,1,0,0,29,308.1,30.81,32.2627563,4,1
2017/4/9 18:28,A207791782484572492,2017,5,3,0,1,0,-24,1,1,0,1,29,3907.9,976.975,1293.80258,1,1
2017/4/11 11:56,A812970885852392466,2016,4,8,0,1,0,368,1,1,0,0,30,6812,272.48,1274.84293,1,5
2017/3/6 22:50,A142112366049819773,2016,5,22,1,1,1,288,1,1,0,1,31,169.88,33.976,28.5282505,1,5
2017/4/23 9:36,A198090524584677000,2016,12,22,1,1,0,122,1,1,0,0,30,1557.5,222.5,121.189589,2,3
